brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,spare_key,model_simple,car_age
Hyundai,Manual,2017,Petrol,7.088408778675395,45515.0,2nd owner,12.940843898859598,9.00565049932022,Yes,Grand,8
Toyota,Manual,2015,Petrol,7.311218384419629,94749.0,1st owner,12.691583538230217,8.755422380148488,Yes,Etios,10
Maruti,Automatic,2016,Petrol,6.906754778648554,47575.0,1st owner,12.969214528909768,9.03455739202181,Yes,Celerio,9
Hyundai,Manual,2016,Petrol,7.088408778675395,72615.0,1st owner,12.928781055513184,8.994916943677111,No,Grand,9
Hyundai,Manual,2017,Petrol,7.088408778675395,60546.0,1st owner,12.863595239117187,8.928905412284868,No,Grand,8
Maruti,Manual,2020,Petrol,6.906754778648554,43141.0,2nd owner,12.863595239117187,8.929435283803425,No,S,5
Maruti,Automatic,2018,Petrol,7.088408778675395,94466.0,1st owner,13.07107218827772,9.135832319801121,No,Baleno,7
Maruti,Manual,2011,Petrol,7.088408778675395,47760.0,1st owner,12.314931534737134,9.258940041812245,No,Swift,14
Maruti,Manual,2019,Petrol,7.288244401020124,46705.0,1st owner,13.478639641880966,9.543951376316363,No,Ciaz,6
Honda,Manual,2015,Petrol,7.311886164077165,60965.0,1st owner,13.219491903015438,9.28461261635077,No,City,10
Mahindra,Manual,2019,Petrol,7.088408778675395,48044.0,1st owner,13.636385088238372,9.674891664210184,No,XUV300,6
Tata,Manual,2021,Petrol,7.090076835776092,29284.0,1st owner,13.752571823152559,9.79138211875182,Yes,NEXON,4
Hyundai,Manual,2011,Petrol,7.088408778675395,65182.0,2nd owner,12.175618592671356,9.11964950669168,No,i10,14
Mahindra,Automatic,2019,Diesel,7.513709247839705,53206.0,2nd owner,13.999498226023698,10.146918907547057,Yes,XUV500,6
Mahindra,Manual,2021,Petrol,7.088408778675395,12532.0,1st owner,13.826451487121803,9.865318286418624,Yes,XUV300,4
Maruti,Manual,2017,Petrol,7.088408778675395,78186.0,1st owner,13.195615697878253,9.260938424739274,No,Baleno,8
Maruti,Automatic,2017,Petrol,7.088408778675395,36618.0,1st owner,13.20302312543853,9.268326221174837,Yes,Baleno,8
Tata,Manual,2022,CNG,7.090076835776092,37621.0,1st owner,13.49116588426581,9.556904372164187,No,TIGOR,3
Maruti,Manual,2015,Petrol,7.2254814727822945,94942.0,1st owner,13.060490101343552,9.125871215349733,No,Ciaz,10
Maruti,Manual,2019,Diesel,7.312553498102598,92478.0,3rd owner,13.461690107508359,9.655667013509477,No,Ciaz,6
Hyundai,Manual,2011,Petrol,7.088408778675395,75338.0,2nd owner,12.00762780434872,8.954286157204713,No,i10,14
Maruti,Manual,2019,Petrol,7.088408778675395,41726.0,1st owner,13.38318953651709,9.448175472033382,No,Baleno,6
Hyundai,Manual,2011,Petrol,7.088408778675395,55760.0,2nd owner,12.08954444723597,9.035629778183564,No,i10,14
Honda,Manual,2019,CNG,7.090076835776092,70849.0,2nd owner,13.1499804899607,9.215526898663482,No,Amaze,6
Maruti,Manual,2019,Petrol,7.088408778675395,57073.0,1st owner,13.010316110729669,9.07566546864958,No,Swift,6
Maruti,Manual,2019,Petrol,7.088408778675395,43834.0,1st owner,13.265599278590988,9.330431852234003,No,Swift,6
Tata,Manual,2021,Petrol,7.090076835776092,10551.0,2nd owner,13.165424782571753,9.230142999272362,No,ALTROZ,4
Maruti,Manual,2023,Petrol,7.288244401020124,8502.0,2nd owner,13.809493491674422,9.84802769533176,No,BREZZA,2
Mahindra,Automatic,2021,Petrol,7.513709247839705,38659.0,2nd owner,14.023338217513945,10.06185788850757,No,Thar,4
Toyota,Manual,2022,Petrol,7.288244401020124,28970.0,1st owner,13.623139877437296,9.661670735956298,Yes,URBAN,3
Maruti,Manual,2023,Petrol,7.288244401020124,7048.0,1st owner,13.977630257780485,10.016325045799498,No,BREZZA,2
Maruti,Manual,2020,Petrol,7.088408778675395,44365.0,1st owner,13.275944180597024,9.341105441855735,No,Dzire,5
Hyundai,Manual,2015,Petrol,7.088408778675395,76596.0,2nd owner,12.891694078557842,8.956995311928852,Yes,Elite,10
KIA,Manual,2022,Diesel,7.309212365692763,36166.0,1st owner,13.848946301168032,9.88745979145893,Yes,SELTOS,3
MG,Manual,2020,Petrol,7.280697195384741,67143.0,1st owner,13.809493491674422,9.84802769533176,Yes,HECTOR,5
Hyundai,Manual,2013,Petrol,6.99117688712121,59572.0,1st owner,12.190964083849375,8.553139318189707,No,Santro,12
Tata,Automatic,2023,Electric,7.088408778675395,10423.0,1st owner,13.681980308196241,9.72052579085475,No,TIAGO,2
Maruti,Automatic,2021,Petrol,7.088408778675395,11486.0,1st owner,13.331003865890963,9.396321889601625,No,Swift,4
Maruti,Manual,2015,Petrol,7.2254814727822945,45419.0,1st owner,13.036807667689546,9.10219821335648,Yes,Ciaz,10
Hyundai,Manual,2022,Petrol,6.906754778648554,10797.0,1st owner,13.731042489476513,9.769384568012647,No,NEW,3
Honda,Manual,2022,Petrol,7.090076835776092,10819.0,1st owner,13.470200785104238,9.535534968687735,No,Amaze,3
Jeep,Manual,2019,Diesel,7.513709247839705,36398.0,1st owner,14.12078767573641,10.146918907547057,No,Compass,6
Hyundai,Manual,2015,Petrol,7.088408778675395,66783.0,1st owner,12.966880811009803,9.031692060548524,No,Elite,10
Jeep,Manual,2019,Diesel,7.513709247839705,45323.0,1st owner,13.809493491674422,9.981050264483919,No,Compass,6
Mahindra,Automatic,2021,Petrol,7.513709247839705,19467.0,1st owner,14.103693255082613,10.14218944276619,Yes,Thar,4
Honda,Manual,2013,Petrol,7.089243155027514,107855.0,2nd owner,12.425212191503038,8.787525625532906,No,Amaze,12
Tata,Automatic,2022,Diesel,7.513709247839705,20858.0,1st owner,14.139404735705671,10.146918907547057,No,Safari,3
Honda,Manual,2019,Petrol,7.090076835776092,56996.0,1st owner,13.272507757002963,9.337325383730672,Yes,Amaze,6
Honda,Automatic,2015,Petrol,7.089243155027514,44303.0,1st owner,12.847929163278053,8.913281137711804,No,Brio,10
Hyundai,Manual,2018,Petrol,7.088408778675395,41163.0,3rd owner,12.853178505386333,8.918516400357067,Yes,Grand,7
Honda,Automatic,2018,Petrol,7.090076835776092,49616.0,2nd owner,13.223115088821102,9.288411907396338,No,Amaze,7
Maruti,Automatic,2020,Petrol,7.088408778675395,27579.0,2nd owner,13.415034483903348,9.479833015227753,No,Baleno,5
Maruti,Manual,2022,Petrol,6.705639094860003,2116.0,1st owner,12.914110901635024,8.978408314628894,No,Alto,3
Honda,Manual,2019,Petrol,7.090076835776092,54392.0,1st owner,13.239258908233676,9.304194947447806,No,Amaze,6
Hyundai,Manual,2015,Petrol,7.088408778675395,51152.0,1st owner,13.07527386630434,9.140561477368266,No,i20,10
Maruti,Manual,2020,Petrol,7.088408778675395,30892.0,1st owner,13.317931805683793,9.383200644980624,Yes,Dzire,5
Maruti,Manual,2017,Petrol,6.906754778648554,43944.0,1st owner,12.721888795877375,8.787220328629298,No,Wagon,8
Renault,Manual,2022,Petrol,6.907755278982137,36809.0,2nd owner,13.387801374649944,9.452658902676433,No,TRIBER,3
Tata,Automatic,2022,Diesel,7.311886164077165,34248.0,1st owner,13.900771320188321,9.939530143883058,No,NEXON,3
Hyundai,Manual,2014,Petrol,7.088408778675395,88848.0,2nd owner,12.502470376049185,8.697011617992073,No,Xcent,11
Hyundai,Manual,2014,Petrol,7.088408778675395,54137.0,1st owner,12.799402253235032,8.994544758324512,Yes,i20,11
Tata,Manual,2020,Diesel,7.311886164077165,25672.0,1st owner,13.751506294085875,9.790038860028549,No,NEXON,5
Maruti,Manual,2016,Petrol,6.705639094860003,49442.0,1st owner,12.36308066783498,8.428580533059634,No,Alto,9
Tata,Manual,2022,Petrol,7.090076835776092,30719.0,1st owner,13.630386277206295,9.669030241321645,No,NEXON,3
Maruti,Manual,2017,CNG,7.088408778675395,88225.0,1st owner,12.91657092142417,8.981932990986873,No,Swift,8
Mahindra,Automatic,2019,Diesel,7.513709247839705,47525.0,2nd owner,13.927946880948712,10.09950653645368,Yes,XUV500,6
Maruti,Manual,2014,Petrol,6.906754778648554,57918.0,2nd owner,12.433212202169729,8.627660644442209,No,Wagon,11
Maruti,Automatic,2019,Petrol,7.088408778675395,47915.0,2nd owner,13.348703414510117,9.414015640094995,No,Baleno,6
Maruti,Automatic,2017,Petrol,6.906754778648554,49080.0,1st owner,12.682309930111785,8.74766979009724,Yes,Alto,8
Maruti,Automatic,2021,Petrol,7.088408778675395,39272.0,2nd owner,13.47302165746721,9.538060131459494,No,Baleno,4
Hyundai,Automatic,2017,Petrol,7.088408778675395,52658.0,1st owner,13.07527386630434,9.139810605785655,No,Grand,8
Maruti,Automatic,2016,Petrol,6.906754778648554,68891.0,1st owner,12.793862088206213,8.86007342433278,Yes,Celerio,9
Honda,Manual,2018,Petrol,7.090076835776092,44929.0,1st owner,13.148033073468746,9.21283725217477,Yes,Jazz,7
Maruti,Manual,2020,CNG,6.906754778648554,65103.0,1st owner,13.11029282045951,9.175645402179295,No,New,5
Hyundai,Manual,2014,Petrol,7.088408778675395,89712.0,2nd owner,12.601490784782536,8.796036315200814,Yes,Xcent,11
Tata,Automatic,2021,Petrol,7.090076835776092,43545.0,1st owner,13.723396365547096,9.761923988214342,Yes,NEXON,4
Toyota,Manual,2011,Petrol,7.311218384419629,71433.0,1st owner,12.354496960983985,9.298534382712099,No,Etios,14
Maruti,Manual,2020,Petrol,7.088408778675395,58514.0,1st owner,13.347107247525049,9.411728991487363,Yes,Baleno,5
Honda,Manual,2015,Petrol,7.089243155027514,115667.0,1st owner,12.81584093453868,9.010180657052349,No,Amaze,10
Maruti,Manual,2019,Petrol,7.088408778675395,29453.0,1st owner,13.159661088928443,9.224933374279082,No,Dzire,6
Datsun,Manual,2020,Petrol,6.907755278982137,39841.0,1st owner,12.742568940017076,8.80926561216931,No,Redi,5
Renault,Automatic,2021,Petrol,6.907755278982137,24365.0,1st owner,13.428377879293798,9.492959650085501,No,TRIBER,4
Hyundai,Manual,2013,Petrol,7.088408778675395,44757.0,2nd owner,12.250094315624496,8.61195776786066,No,i10,12
Honda,Manual,2015,CNG,7.311886164077165,77885.0,1st owner,13.244582780038517,9.607370001263245,Yes,City,10
Maruti,Automatic,2018,Petrol,7.088408778675395,42726.0,2nd owner,12.983103608918753,9.047586120674756,No,IGNIS,7
Honda,Manual,2019,Petrol,7.090076835776092,37520.0,1st owner,13.353476685668044,9.418573310554638,Yes,Amaze,6
Tata,Automatic,2022,Electric,7.088408778675395,56728.0,1st owner,14.115615891155079,10.146918907547057,Yes,NEXON,3
Maruti,Automatic,2014,Petrol,6.906754778648554,102506.0,1st owner,12.581081982573842,8.776321456449958,Yes,Celerio,11
KIA,Manual,2022,Petrol,7.21081845347222,17046.0,2nd owner,14.139404735705671,10.146918907547057,Yes,CARENS,3
Hyundai,Manual,2016,Petrol,7.088408778675395,84053.0,1st owner,12.980802117227352,9.047115310873217,Yes,Elite,9
Hyundai,Manual,2016,Petrol,7.3727463664043285,69725.0,1st owner,13.435714658591923,9.500544261971474,No,Creta,9
Hyundai,Manual,2022,CNG,7.088408778675395,17709.0,1st owner,13.527829818844937,9.593150789519541,Yes,AURA,3
KIA,Automatic,2019,Diesel,7.309212365692763,29529.0,1st owner,14.037854589747907,10.146918907547057,No,SELTOS,6
Datsun,Manual,2018,Petrol,6.705639094860003,45255.0,1st owner,12.323860125621126,8.39049553837028,No,Redi,7
Hyundai,Manual,2019,Petrol,7.088408778675395,32118.0,1st owner,13.403022345492023,9.468542139105455,No,Elite,6
Maruti,Manual,2016,Petrol,6.906754778648554,79338.0,1st owner,12.691583538230217,8.75605259917045,No,Wagon,9
Honda,Manual,2014,Petrol,7.089243155027514,58114.0,1st owner,12.577639650232573,8.773229786032473,Yes,Brio,11
Maruti,Manual,2020,Petrol,7.088408778675395,39683.0,1st owner,13.091906231773164,9.156834104453042,Yes,Swift,5
Mahindra,Manual,2020,Diesel,7.088408778675395,79567.0,1st owner,13.617060838751888,9.656051308652874,Yes,XUV300,5
Hyundai,Manual,2018,CNG,7.088408778675395,103921.0,1st owner,12.989976472461,9.183585634667363,No,Xcent,7
KIA,Automatic,2022,Diesel,7.088408778675395,39906.0,1st owner,14.139404735705671,10.146918907547057,No,SELTOS,3
Hyundai,Manual,2021,Petrol,7.088408778675395,14126.0,1st owner,13.223115088821102,9.28859686994195,Yes,GRAND,4
Maruti,Manual,2014,Petrol,6.906754778648554,53493.0,1st owner,12.476103599529843,8.669914278433902,No,Wagon,11
MG,Manual,2021,Petrol,7.280697195384741,38816.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,4
Hyundai,Manual,2022,Petrol,7.088408778675395,25009.0,1st owner,13.395440819535605,9.461099090323366,Yes,AURA,3
Hyundai,Automatic,2020,Petrol,7.21081845347222,48230.0,2nd owner,14.139404735705671,10.146918907547057,Yes,Creta,5
Mahindra,Manual,2021,Diesel,7.309212365692763,35315.0,1st owner,13.664688831019712,9.70320567036518,Yes,Bolero,4
Mahindra,Manual,2021,Diesel,7.513709247839705,68721.0,1st owner,14.139404735705671,10.146918907547057,No,Scorpio,4
Honda,Manual,2018,CNG,7.088408778675395,73050.0,1st owner,13.106236027992704,9.171599543659752,No,Amaze,7
Maruti,Manual,2016,Petrol,7.088408778675395,50176.0,1st owner,12.873904582205107,8.938925271988273,No,Swift,9
Maruti,Manual,2018,CNG,6.906754778648554,65780.0,2nd owner,12.768544351446794,8.834919385216395,No,Wagon,7
Hyundai,Manual,2017,Petrol,7.3727463664043285,87228.0,1st owner,13.513054553109397,9.577826662126565,Yes,Verna,8
Maruti,Manual,2015,Petrol,7.088408778675395,43805.0,1st owner,12.826651821423713,8.891098830616636,No,Swift,10
Maruti,Automatic,2021,Petrol,7.088408778675395,29279.0,1st owner,13.380103119076898,9.445649620189263,No,Swift,4
Honda,Automatic,2018,Petrol,7.088408778675395,55884.0,1st owner,13.331003865890963,9.396321889601625,Yes,Jazz,7
Hyundai,Manual,2019,Petrol,7.088408778675395,69807.0,3rd owner,13.010316110729669,9.075207697984686,No,Elite,6
KIA,Manual,2022,Diesel,7.309212365692763,44548.0,1st owner,14.108180918195472,10.146708203279516,No,SELTOS,3
Maruti,Manual,2014,CNG,6.906754778648554,81616.0,2nd owner,12.54254845357358,9.139166552521658,No,Wagon,11
Maruti,Manual,2018,Petrol,6.705639094860003,68182.0,2nd owner,12.513561021741964,8.57922858233569,No,Alto,7
Maruti,Automatic,2022,Petrol,7.288244401020124,29231.0,1st owner,13.869052272759154,9.907579170439382,No,Ciaz,3
Maruti,Manual,2018,Petrol,7.088408778675395,57568.0,1st owner,12.976183182038383,9.041211408968211,Yes,IGNIS,7
Maruti,Manual,2019,Petrol,7.088408778675395,43305.0,1st owner,13.223115088821102,9.288411907396338,No,Dzire,6
Renault,Automatic,2017,Petrol,6.907755278982137,56687.0,1st owner,12.53897064502647,8.604837701268284,Yes,Kwid,8
Mahindra,Manual,2016,Petrol,7.089243155027514,27368.0,1st owner,12.727841176689147,8.793156870913819,No,Kuv100,9
Tata,Manual,2022,CNG,7.088408778675395,32677.0,1st owner,13.49668313203053,9.562404703357231,Yes,TIGOR,3
Honda,Manual,2017,Petrol,7.311886164077165,70725.0,2nd owner,13.326121846238388,9.392078425231722,Yes,City,8
KIA,Automatic,2021,Petrol,7.21081845347222,13153.0,1st owner,14.139404735705671,10.146918907547057,No,SELTOS,4
Honda,Manual,2019,Petrol,7.090076835776092,58524.0,2nd owner,13.130333531178522,9.195429759240428,No,Amaze,6
Maruti,Manual,2020,Petrol,7.288244401020124,82142.0,1st owner,13.500801182986649,9.565844630930576,No,Vitara,5
Hyundai,Manual,2014,CNG,7.088408778675395,83724.0,2nd owner,12.799402253235032,9.39532504618962,No,i20,11
Maruti,Manual,2013,Petrol,6.906754778648554,19147.0,2nd owner,12.417147664184915,8.7787879291047,No,Wagon,12
Hyundai,Manual,2019,CNG,6.99117688712121,63126.0,1st owner,13.06896471037963,9.134107065976593,No,NEW,6
Hyundai,Manual,2015,CNG,7.088408778675395,71476.0,1st owner,13.001327306361068,9.364519622823856,No,Elite,10
Tata,Manual,2022,CNG,7.090076835776092,40949.0,1st owner,13.488395803228677,9.553078650176042,Yes,TIGOR,3
Maruti,Manual,2017,Petrol,6.906754778648554,98904.0,1st owner,12.51723073716405,8.581669210600602,No,Alto,8
Tata,Automatic,2023,Electric,7.088408778675395,40647.0,1st owner,14.139404735705671,10.146918907547057,Yes,NEXON,2
Ford,Manual,2013,Petrol,7.313220387090301,79269.0,1st owner,12.721888795877375,9.085117227222105,No,Ecosport,12
Honda,Manual,2017,Petrol,7.090076835776092,52817.0,2nd owner,13.19375523568666,9.259225769705994,No,WR-V,8
Hyundai,Manual,2015,Petrol,7.088408778675395,101695.0,2nd owner,12.969214528909768,9.16303909885817,No,Elite,10
Maruti,Manual,2018,Petrol,7.088408778675395,76745.0,1st owner,13.28787951079572,9.353487881194667,No,Dzire,7
Maruti,Automatic,2020,Petrol,6.906754778648554,31302.0,1st owner,12.985399815906522,9.051461866908694,Yes,S,5
Hyundai,Automatic,2019,Petrol,7.088408778675395,23115.0,1st owner,13.316285717486736,9.381095292398673,Yes,GRAND,6
KIA,Manual,2022,Petrol,7.311886164077165,29134.0,1st owner,14.016000237043949,10.054533417409907,Yes,SELTOS,3
Maruti,Automatic,2016,Petrol,7.088408778675395,89112.0,1st owner,13.07107218827772,9.136693831807884,Yes,Baleno,9
Maruti,Automatic,2022,Petrol,7.088408778675395,20115.0,1st owner,13.345508528717259,9.410501846898468,Yes,IGNIS,3
Mahindra,Automatic,2022,Diesel,7.513709247839705,26005.0,1st owner,14.139404735705671,10.146918907547057,No,XUV700,3
Honda,Manual,2018,Petrol,7.311886164077165,35709.0,1st owner,13.488395803228677,9.553078650176042,Yes,BR-V,7
Ford,Manual,2021,Diesel,7.312553498102598,70310.0,1st owner,13.630386277206295,9.669219856718984,Yes,Ecosport,4
Maruti,Manual,2018,Petrol,7.088408778675395,73844.0,2nd owner,13.19375523568666,9.258177701390343,No,Swift,7
Hyundai,Manual,2015,Petrol,7.088408778675395,54932.0,1st owner,13.02805489573287,9.092569836241674,No,Elite,10
Honda,Manual,2017,Petrol,7.089243155027514,45651.0,2nd owner,12.95749109270188,9.022563964499264,No,Amaze,8
Tata,Manual,2017,Petrol,7.090076835776092,73180.0,1st owner,12.866182555987908,8.93075873555827,No,Tiago,8
Maruti,Manual,2021,Petrol,7.088408778675395,52266.0,1st owner,13.277657974137664,9.342595951096653,No,Swift,4
Hyundai,Manual,2021,Petrol,7.088408778675395,44186.0,1st owner,13.471612215950506,9.536545799098715,Yes,NEW,4
Honda,Manual,2016,CNG,7.311886164077165,71930.0,2nd owner,13.25339339419516,9.447623486844112,No,City,9
Maruti,Manual,2023,Petrol,6.906754778648554,7540.0,1st owner,13.051943059028227,9.118225083068378,Yes,Alto,2
Maruti,Manual,2023,CNG,7.088408778675395,28162.0,1st owner,13.327751835792448,9.393078508655353,No,Eeco,2
Honda,Manual,2019,Petrol,7.090076835776092,79639.0,1st owner,13.450228680410094,9.515911477263703,No,WR-V,6
Tata,Manual,2018,Petrol,7.089243155027514,36153.0,2nd owner,13.214032390746006,9.279213236262558,No,NEXON,7
MG,Automatic,2023,Petrol,7.280697195384741,30857.0,1st owner,14.139404735705671,10.146918907547057,No,HECTOR,2
Ford,Manual,2021,Diesel,7.312553498102598,24617.0,1st owner,13.679691980296456,9.718241724224926,No,Ecosport,4
Tata,Automatic,2022,Diesel,7.513709247839705,44610.0,1st owner,14.139404735705671,10.146918907547057,No,Safari,3
Nissan,Manual,2012,Petrol,7.089243155027514,86119.0,1st owner,12.122696471358964,8.716535732544495,Yes,Micra,13
Mahindra,Manual,2023,Diesel,7.311886164077165,6428.0,1st owner,14.139404735705671,10.146918907547057,Yes,XUV300,2
Hyundai,Manual,2014,Petrol,6.705639094860003,43937.0,1st owner,12.292254928916668,8.48714627006394,Yes,Eon,11
Honda,Automatic,2022,Petrol,7.312553498102598,9308.0,1st owner,13.950042325047372,9.988563724891247,Yes,City,3
Hyundai,Manual,2017,Petrol,7.3727463664043285,31841.0,1st owner,13.555444949561487,9.621257258762592,No,Creta,8
Honda,Automatic,2019,Petrol,7.312553498102598,49976.0,1st owner,13.399996629152975,9.464672464746409,Yes,Amaze,6
Hyundai,Manual,2013,Petrol,7.3727463664043285,77451.0,2nd owner,12.866182555987908,9.229260256828693,Yes,Verna,12
Hyundai,Manual,2017,Petrol,7.3727463664043285,53041.0,2nd owner,13.460264592549233,9.525734882994499,No,Creta,8
Maruti,Manual,2014,Petrol,7.088408778675395,73079.0,1st owner,12.826651821423713,9.021356672308677,Yes,Swift,11
Toyota,Manual,2022,Petrol,7.513709247839705,21296.0,1st owner,14.139404735705671,10.146918907547057,No,Innova,3
Honda,Manual,2015,Petrol,7.089243155027514,27779.0,1st owner,12.813119851828635,8.878358040627822,No,Amaze,10
Ford,Manual,2019,Petrol,7.311886164077165,74910.0,1st owner,13.447342679685468,9.512442967089195,No,Ecosport,6
Hyundai,Manual,2019,Petrol,7.088408778675395,72742.0,1st owner,13.043322334563697,9.109635667854551,No,GRAND,6
Tata,Automatic,2021,Diesel,7.513709247839705,62380.0,1st owner,14.139404735705671,10.146918907547057,Yes,Safari,4
Honda,Automatic,2021,Petrol,7.090076835776092,30141.0,1st owner,13.574713343675166,9.639522006701663,No,Jazz,4
Renault,Automatic,2018,Petrol,7.312553498102598,107311.0,1st owner,13.327751835792448,9.522300336887486,No,Duster,7
Maruti,Manual,2022,CNG,6.705639094860003,21397.0,1st owner,12.964541634128395,9.028818495352793,Yes,Alto,3
Mahindra,Manual,2022,Diesel,7.088408778675395,57845.0,1st owner,13.74830287778897,9.786841370416807,No,XUV300,3
Hyundai,Manual,2017,Petrol,7.3727463664043285,97913.0,2nd owner,13.423949834313948,9.489637387893524,No,Verna,8
Maruti,Automatic,2016,Petrol,6.906754778648554,44902.0,2nd owner,12.574185427296195,8.641179171197228,No,Alto,9
Hyundai,Manual,2019,Petrol,7.088408778675395,42870.0,1st owner,13.118357364036902,9.184406989949679,Yes,Grand,6
Honda,Manual,2018,Diesel,7.312553498102598,33476.0,1st owner,13.530492932718326,9.595670797663967,No,Amaze,7
Honda,Manual,2013,Petrol,7.311886164077165,84818.0,1st owner,13.062615496138552,9.42569365781533,No,City,12
Renault,Manual,2015,Diesel,7.088408778675395,94510.0,2nd owner,13.260386417460465,9.454775637424682,No,Duster,10
Ford,Manual,2016,Petrol,7.313220387090301,71617.0,1st owner,13.345508528717259,9.411238314343073,No,Ecosport,9
Renault,Manual,2017,Diesel,7.2875606403097235,71918.0,2nd owner,13.52649559761195,9.591922539621015,No,Duster,8
Maruti,Manual,2016,Petrol,6.906754778648554,65574.0,3rd owner,12.669809806411457,8.735203590618699,No,Alto,9
Maruti,Automatic,2018,Petrol,6.906754778648554,40683.0,1st owner,13.130333531178522,9.196545660953994,No,Celerio,7
Maruti,Manual,2022,Petrol,7.088408778675395,23050.0,1st owner,13.53314897324916,9.598455841749233,No,Baleno,3
Hyundai,Manual,2014,Diesel,7.242082359256962,35024.0,1st owner,13.161586013632684,9.524128691512443,No,i20,11
Mahindra,Automatic,2023,Petrol,7.513709247839705,11330.0,1st owner,14.139404735705671,10.146918907547057,No,XUV700,2
Tata,Manual,2020,Petrol,7.090076835776092,11336.0,1st owner,13.507627138738266,9.572967566074247,No,ALTROZ,5
Renault,Automatic,2020,Petrol,6.907755278982137,24745.0,1st owner,13.087774003025942,9.152287440527566,No,Kwid,5
Mahindra,Automatic,2023,Petrol,7.513709247839705,11796.0,1st owner,14.139404735705671,10.146918907547057,Yes,Thar,2
Maruti,Manual,2015,Petrol,6.906754778648554,31672.0,1st owner,12.933623668263472,8.998013113095823,No,Celerio,10
Hyundai,Manual,2018,Petrol,7.088408778675395,26623.0,2nd owner,13.087774003025942,9.152711259139547,No,Grand,7
Maruti,Automatic,2019,Petrol,6.906754778648554,56397.0,1st owner,13.087774003025942,9.15324077993561,No,Celerio,6
Hyundai,Manual,2010,Petrol,7.088408778675395,62220.0,2nd owner,12.509877789891931,10.089635114163611,No,i20,15
Renault,Automatic,2017,Petrol,6.907755278982137,46878.0,2nd owner,12.785493861878301,8.851663425366777,No,Kwid,8
Maruti,Automatic,2016,Petrol,6.906754778648554,21014.0,1st owner,12.973865689268807,9.039196115772354,No,Wagon,9
Maruti,Manual,2015,Petrol,6.906754778648554,69696.0,1st owner,12.94323910384853,9.007489523929735,No,Celerio,10
Hyundai,Manual,2016,Petrol,7.088408778675395,43248.0,1st owner,13.396961730063138,9.462032506694808,No,Elite,9
Tata,Manual,2023,Petrol,7.090076835776092,14929.0,1st owner,13.706812255867513,9.74537068443899,No,ALTROZ,2
Renault,Manual,2021,Petrol,6.907755278982137,54387.0,1st owner,13.28787951079572,9.352707613263105,No,TRIBER,4
KIA,Manual,2019,Diesel,7.309212365692763,40508.0,2nd owner,13.928840136128022,9.967353972864542,No,SELTOS,6
Hyundai,Manual,2013,Petrol,7.088408778675395,97083.0,1st owner,12.765691290604371,9.129455643235719,No,i10,12
Tata,Manual,2022,Petrol,7.090076835776092,16535.0,1st owner,13.671641342278317,9.70984212201073,No,ALTROZ,3
Maruti,Manual,2014,Petrol,7.088408778675395,32533.0,1st owner,13.081543466215237,9.276128112514186,No,Swift,11
Volkswagen,Automatic,2018,Diesel,7.312553498102598,63632.0,2nd owner,13.447342679685468,9.512516890578416,No,Ameo,7
Tata,Manual,2022,Diesel,7.513709247839705,49190.0,1st owner,14.139404735705671,10.146918907547057,Yes,Harrier,3
KIA,Automatic,2020,Diesel,7.309212365692763,94361.0,2nd owner,13.83531416565213,9.873852747406437,No,SELTOS,5
Renault,Automatic,2020,Petrol,6.907755278982137,27782.0,1st owner,13.087774003025942,9.152923101106232,No,Kwid,5
Maruti,Manual,2017,Petrol,6.906754778648554,38004.0,2nd owner,13.021439671201302,9.086815885690685,No,Celerio,8
Maruti,Manual,2016,Petrol,7.088408778675395,57333.0,1st owner,13.335862167174314,9.40137386937216,No,Swift,9
Hyundai,Manual,2016,Diesel,7.367077059881012,69384.0,2nd owner,13.500801182986649,9.566545205430295,No,Verna,9
Hyundai,Automatic,2021,Petrol,7.088408778675395,30962.0,2nd owner,13.668171128813444,9.706194479812028,No,NEW,4
Renault,Manual,2021,Petrol,6.907755278982137,37624.0,1st owner,13.467371932904971,9.533293058509884,No,TRIBER,4
Maruti,Manual,2023,Petrol,7.088408778675395,19575.0,1st owner,13.447342679685468,9.512369038134885,No,IGNIS,2
Hyundai,Automatic,2015,Diesel,7.367077059881012,106215.0,1st owner,13.635188201437066,9.806756363576357,Yes,Creta,10
Maruti,Manual,2023,Petrol,6.906754778648554,9152.0,1st owner,13.201176406255746,9.26738211234338,No,Alto,2
Tata,Automatic,2020,Petrol,7.090076835776092,45096.0,1st owner,13.8125070519525,9.851035692533705,No,NEXON,5
Hyundai,Automatic,2020,Petrol,7.21081845347222,13530.0,2nd owner,14.139404735705671,10.146918907547057,Yes,Creta,5
Hyundai,Manual,2019,Petrol,7.088408778675395,50441.0,1st owner,13.244582780038517,9.310638093291546,No,Grand,6
Hyundai,Automatic,2021,Petrol,7.088408778675395,36554.0,1st owner,13.444448325847754,9.509481537516857,No,GRAND,4
Toyota,Manual,2020,Petrol,7.088408778675395,98650.0,1st owner,13.51440681653079,9.579694593071988,No,Glanza,5
Hyundai,Automatic,2021,Petrol,6.906754778648554,30322.0,1st owner,13.855693308211437,9.894194505624535,No,VENUE,4
Hyundai,Manual,2015,Petrol,7.088408778675395,73390.0,1st owner,12.94323910384853,9.009569671513699,No,Grand,10
